lon,lat,stage
114.915130,-21.386850,3.805297
114.915340,-21.386420,3.806774
114.932900,-21.397940,3.807454
114.923000,-21.395580,3.807846
114.932400,-21.398200,3.808075
114.918720,-21.393590,3.808951
114.935930,-21.397060,3.809989
114.913340,-21.389700,3.810256
114.917640,-21.391890,3.810329
114.915230,-21.385680,3.811377
114.918150,-21.393880,3.812457
114.935570,-21.397430,3.812813
114.926270,-21.396900,3.812851
114.915430,-21.384200,3.814141
114.922460,-21.397100,3.814916
114.911750,-21.391390,3.816228
114.935290,-21.398140,3.816400
114.917310,-21.394430,3.817208
114.922320,-21.397410,3.817445
114.914390,-21.381160,3.817477
114.915100,-21.383190,3.817655
114.912900,-21.388310,3.818257
114.914710,-21.384870,3.818561
114.914670,-21.382210,3.818689
114.935020,-21.398560,3.818701
114.924580,-21.402830,3.819823
114.916470,-21.395470,3.819849
114.912050,-21.389400,3.821369
114.930100,-21.400050,3.821559
114.912200,-21.389160,3.821774
114.917200,-21.400380,3.821810
114.931870,-21.399580,3.821903
114.931490,-21.399970,3.825090
114.923000,-21.398210,3.825122
114.911300,-21.390270,3.826581
114.922700,-21.399730,3.829451
114.925090,-21.404010,3.831639
114.911110,-21.389130,3.834045
114.911360,-21.387570,3.835012
114.919980,-21.401730,3.837496
114.909890,-21.395820,3.837527
114.930460,-21.401900,3.838206
114.910700,-21.388300,3.838962
114.908630,-21.385370,3.839653
114.910350,-21.387290,3.841733
114.910070,-21.387520,3.843553
114.909810,-21.386050,3.843738
114.907710,-21.394860,3.845966
114.928830,-21.403530,3.848159
114.909200,-21.387240,3.849965
114.908960,-21.387650,3.851697
114.909010,-21.389490,3.852278
114.908250,-21.387770,3.853496
114.927520,-21.404520,3.854208
114.907560,-21.392640,3.854743
114.907320,-21.392870,3.856788
114.906830,-21.393980,3.856994
114.907170,-21.391310,3.859914
114.904270,-21.397810,3.859927
114.922540,-21.407750,3.860235
114.905970,-21.394430,3.861804
114.905200,-21.395520,3.862114
114.904510,-21.398960,3.862867
114.906440,-21.392890,3.865765
114.906320,-21.393240,3.865861
114.924450,-21.407150,3.866222
114.904030,-21.396830,3.868330
114.903800,-21.397160,3.868939
114.906280,-21.391800,3.869382
114.903140,-21.399770,3.872605
114.926490,-21.407190,3.873634
114.905410,-21.399880,3.874696
114.903600,-21.400910,3.877475
114.905210,-21.400240,3.878371
114.903380,-21.401230,3.879522
114.903490,-21.395800,3.880075
114.902810,-21.396910,3.881351
114.902590,-21.397300,3.882370
114.903060,-21.394710,3.883807
114.901970,-21.397620,3.887152
114.902080,-21.394440,3.887504
114.901150,-21.400420,3.888036
114.901010,-21.400760,3.888563
114.901750,-21.394760,3.888985
114.900740,-21.402850,3.890801
114.904220,-21.402060,3.890814
114.906250,-21.402160,3.891515
114.900520,-21.403230,3.892668
114.900120,-21.401740,3.892793
114.906040,-21.402390,3.894109
114.899000,-21.403740,3.897509
114.904450,-21.403430,3.904980
114.899600,-21.404720,3.905969
114.896040,-21.407220,3.918933
114.899880,-21.405900,3.923248
114.892810,-21.409270,3.925559
114.898020,-21.407210,3.932889
114.899340,-21.407130,3.935709
114.896540,-21.408160,3.937418
114.898970,-21.407380,3.938238
114.899840,-21.408240,3.939422
114.705040,-21.534370,3.945947
114.898680,-21.408390,3.946445
114.898380,-21.408740,3.949197
114.899010,-21.409520,3.952050
114.898750,-21.409830,3.953646
114.897200,-21.409310,3.954151
114.898130,-21.412730,3.955411
114.895530,-21.410490,3.955627
114.711470,-21.533260,3.955731
114.897630,-21.410420,3.957241
114.897450,-21.410780,3.958687
114.893960,-21.411070,3.959096
114.894540,-21.412410,3.967350
114.892870,-21.413580,3.969371
114.892630,-21.413890,3.972191
114.865950,-21.431990,3.972307
114.865680,-21.432140,3.973152
114.890880,-21.424170,3.976336
114.893600,-21.416660,3.976743
114.891770,-21.421440,3.977117
114.893410,-21.415020,3.977627
114.892120,-21.420980,3.978093
114.883670,-21.429660,3.978345
114.890790,-21.422830,3.978717
114.877730,-21.435230,3.978874
114.877580,-21.435520,3.979010
114.890530,-21.423140,3.979128
114.866520,-21.433650,3.979743
114.885090,-21.428960,3.980477
114.887460,-21.426330,3.981050
114.883330,-21.429960,3.981125
114.866400,-21.434270,3.981459
114.892640,-21.417810,3.981622
114.892420,-21.418170,3.982076
114.885340,-21.428620,3.982863
114.887150,-21.426720,3.983011
114.886890,-21.425530,3.983034
114.876760,-21.435750,3.983545
114.886380,-21.426260,3.983598
114.891480,-21.419650,3.983870
114.889000,-21.423410,3.985621
114.887410,-21.424380,3.986513
114.882000,-21.430320,3.987088
114.886390,-21.425060,3.987205
114.887720,-21.427070,3.988035
114.890260,-21.421770,3.988043
114.886550,-21.424680,3.988233
114.890940,-21.418220,3.988660
114.886040,-21.427990,3.989013
114.884120,-21.430600,3.989164
114.875880,-21.434450,3.990173
114.880160,-21.433080,3.990917
114.890180,-21.419920,3.991116
114.880450,-21.432640,3.991428
114.886800,-21.428330,3.991497
114.880570,-21.432380,3.991860
114.882920,-21.426430,3.992352
114.889510,-21.420560,3.992415
114.883080,-21.426040,3.992727
114.886190,-21.423860,3.993127
114.881370,-21.431020,3.993537
114.881130,-21.431400,3.994614
114.873410,-21.438770,3.995039
114.881490,-21.432600,3.995228
114.873170,-21.439140,3.995636
114.873960,-21.430480,3.995854
114.885740,-21.430220,3.996265
114.867470,-21.434840,3.996525
114.851730,-21.444340,3.996881
114.878880,-21.428130,3.997102
114.874390,-21.436430,3.997427
114.877140,-21.432710,3.997474
114.851980,-21.444130,3.997508
114.874780,-21.438180,3.998091
114.882540,-21.431390,3.998511
114.875040,-21.437850,3.998820
114.874010,-21.435410,3.998821
114.872020,-21.431680,3.998890
114.875460,-21.433500,3.999193
114.873760,-21.435700,3.999240
114.879460,-21.429470,3.999367
114.863000,-21.447100,3.999518
114.868080,-21.434640,3.999694
114.868370,-21.434270,3.999751
114.874280,-21.432500,4.001314
114.861560,-21.448080,4.001576
114.861320,-21.448260,4.001850
114.852410,-21.444950,4.001944
114.874600,-21.432100,4.002129
114.851340,-21.446430,4.002699
114.872150,-21.440220,4.002808
114.872870,-21.437310,4.003444
114.877090,-21.437040,4.004636
114.872500,-21.436060,4.005642
114.862080,-21.448980,4.006082
114.866880,-21.435810,4.006181
114.866050,-21.444790,4.006270
114.861750,-21.449340,4.007279
114.872250,-21.436440,4.007375
114.866180,-21.444540,4.007695
114.871100,-21.435820,4.009540
114.870580,-21.434640,4.009615
114.865400,-21.443320,4.009927
114.866710,-21.436240,4.010169
114.873940,-21.439940,4.010457
114.871460,-21.436880,4.010646
114.863950,-21.444020,4.010719
114.862460,-21.445990,4.010987
114.878500,-21.437040,4.011581
114.863380,-21.448670,4.013348
114.875420,-21.439060,4.014309
114.857640,-21.444570,4.014384
114.866910,-21.446010,4.014948
114.886550,-21.431960,4.015040
114.854490,-21.445850,4.015266
114.861920,-21.445030,4.017586
114.854310,-21.446200,4.019024
114.850340,-21.458930,4.019335
114.849780,-21.457800,4.019492
114.872850,-21.441430,4.019864
114.850060,-21.459210,4.020538
114.859540,-21.444760,4.020733
114.859730,-21.444520,4.020976
114.858220,-21.445540,4.021015
114.860320,-21.445510,4.021196
114.853370,-21.446820,4.022054
114.848680,-21.459530,4.022271
114.850110,-21.457260,4.022386
114.852480,-21.457480,4.023252
114.852670,-21.457320,4.023478
114.879120,-21.437920,4.023808
114.870040,-21.444300,4.024322
114.862480,-21.450330,4.024659
114.850280,-21.456940,4.025414
114.877700,-21.438600,4.026811
114.880990,-21.437730,4.027561
114.867270,-21.447070,4.027622
114.850810,-21.460040,4.027981
114.845840,-21.448060,4.028223
114.852880,-21.455290,4.028505
114.850610,-21.460320,4.028752
114.874620,-21.441050,4.028858
114.851760,-21.449320,4.029898
114.852480,-21.448600,4.031058
114.853920,-21.447540,4.031268
114.845960,-21.447730,4.031302
114.850180,-21.460960,4.031374
114.844940,-21.448190,4.031530
114.853760,-21.447770,4.032770
114.879650,-21.439070,4.032804
114.851800,-21.451110,4.032978
114.852810,-21.449190,4.033284
114.879320,-21.439330,4.033476
114.876120,-21.440210,4.033751
114.853150,-21.450090,4.033970
114.875930,-21.440580,4.034164
114.878510,-21.439990,4.034623
114.849790,-21.455830,4.034662
114.851310,-21.454080,4.034703
114.856820,-21.463370,4.034770
114.852290,-21.452630,4.035378
114.845580,-21.446870,4.035613
114.858460,-21.462580,4.035858
114.852730,-21.459630,4.036186
114.868860,-21.447090,4.036620
114.849130,-21.462330,4.036906
114.853380,-21.465890,4.037300
114.869130,-21.446860,4.037436
114.841380,-21.465780,4.037649
114.873530,-21.443160,4.037721
114.845060,-21.446040,4.038032
114.855280,-21.456400,4.038087
114.859330,-21.460770,4.038108
114.859050,-21.460910,4.038436
114.873320,-21.443590,4.038550
114.853490,-21.459530,4.039448
114.876800,-21.441420,4.039555
114.849490,-21.453150,4.039985
114.841180,-21.465990,4.040052
114.867660,-21.448130,4.040065
114.856830,-21.464870,4.040347
114.846040,-21.464700,4.040538
114.850040,-21.462070,4.041507
114.854980,-21.467980,4.041700
114.863220,-21.451500,4.041710
114.851510,-21.461130,4.041812
114.854790,-21.468160,4.042657
114.851240,-21.461420,4.042824
114.858680,-21.455110,4.042901
114.859240,-21.459880,4.042946
114.864720,-21.450610,4.043050
114.862950,-21.451860,4.043072
114.871660,-21.448500,4.043634
114.850060,-21.462300,4.043911
114.866400,-21.449490,4.043927
114.857970,-21.461400,4.044255
114.864540,-21.450890,4.044583
114.866060,-21.454670,4.044781
114.869640,-21.448010,4.045210
114.869510,-21.448410,4.045818
114.860350,-21.454310,4.045868
114.861450,-21.453700,4.046786
114.870080,-21.449830,4.046811
114.860280,-21.454620,4.046864
114.864510,-21.455130,4.046866
114.848460,-21.471560,4.046945
114.849760,-21.471520,4.047472
114.852330,-21.461330,4.047600
114.855840,-21.457490,4.047838
114.848610,-21.471300,4.048131
114.868850,-21.451010,4.048361
114.860590,-21.455860,4.048482
114.849460,-21.471780,4.048540
114.857670,-21.456600,4.048630
114.851370,-21.468830,4.048719
114.869100,-21.450680,4.048732
114.862650,-21.456010,4.048762
114.859200,-21.456010,4.048913
114.860870,-21.455600,4.049030
114.853260,-21.460820,4.049147
114.853060,-21.461000,4.049162
114.839690,-21.466760,4.049202
114.859760,-21.457040,4.049355
114.861750,-21.455150,4.049553
114.859080,-21.456310,4.049568
114.867140,-21.452350,4.049864
114.839780,-21.466410,4.050024
114.863730,-21.452670,4.050035
114.852000,-21.462200,4.050104
114.858680,-21.458850,4.050189
114.867530,-21.452010,4.050361
114.867000,-21.450760,4.050516
114.864970,-21.451880,4.050823
114.854180,-21.460370,4.050966
114.855800,-21.462410,4.051109
114.857840,-21.458050,4.051161
114.858090,-21.457810,4.051287
114.855530,-21.458620,4.051541
114.864080,-21.453850,4.052030
114.856620,-21.458780,4.052044
114.838600,-21.467850,4.052148
114.854060,-21.460670,4.052266
114.850970,-21.468950,4.052397
114.838450,-21.468120,4.052520
114.855960,-21.462150,4.053225
114.846930,-21.473820,4.053586
114.845770,-21.473790,4.053894
114.850630,-21.463140,4.053939
114.856090,-21.459860,4.054480
114.846840,-21.466270,4.054605
114.853940,-21.461840,4.054610
114.857170,-21.459990,4.054696
114.857130,-21.460210,4.054745
114.841310,-21.457570,4.054978
114.845210,-21.472780,4.055337
114.855390,-21.468900,4.055970
114.850710,-21.467680,4.056579
114.850560,-21.468070,4.056948
114.855540,-21.461030,4.057035
114.785150,-21.509190,4.057486
114.846000,-21.471850,4.057595
114.831400,-21.459910,4.057729
114.855320,-21.469210,4.057760
114.838520,-21.469830,4.057858
114.843570,-21.473990,4.058144
114.857340,-21.475650,4.058234
114.845450,-21.469590,4.059039
114.850800,-21.464730,4.059147
114.850190,-21.468610,4.059680
114.845440,-21.469840,4.059749
114.842850,-21.473170,4.060020
114.844460,-21.471870,4.060640
114.857590,-21.475290,4.060933
114.842790,-21.476060,4.060973
114.856110,-21.476070,4.060997
114.846400,-21.474710,4.060997
114.830160,-21.475000,4.061560
114.837710,-21.470490,4.061984
114.842610,-21.476330,4.062649
114.846750,-21.469730,4.063821
114.846220,-21.470500,4.063867
114.831590,-21.459150,4.064014
114.829370,-21.465890,4.064085
114.858410,-21.474510,4.065102
114.831820,-21.458860,4.065192
114.840990,-21.463080,4.065671
114.838940,-21.471230,4.066077
114.828730,-21.476280,4.067060
114.843590,-21.477280,4.068165
114.845020,-21.476700,4.070261
114.855960,-21.470110,4.070836
114.832850,-21.483820,4.070982
114.830790,-21.466810,4.071656
114.830580,-21.467120,4.072507
114.828470,-21.467980,4.072893
114.819210,-21.491520,4.073681
114.786990,-21.508210,4.074122
114.858000,-21.473610,4.074137
114.857740,-21.473910,4.074951
114.843540,-21.479510,4.076474
114.844200,-21.478540,4.076557
114.787150,-21.508020,4.076927
114.857260,-21.472540,4.077935
114.837580,-21.472890,4.078700
114.842970,-21.480350,4.078938
114.844290,-21.480580,4.079014
114.829250,-21.473390,4.079327
114.792100,-21.506640,4.079534
114.828880,-21.473730,4.079642
114.858190,-21.471350,4.079832
114.857850,-21.469930,4.080254
114.858410,-21.471130,4.080283
114.843880,-21.480930,4.080996
114.857630,-21.470200,4.081086
114.856440,-21.471230,4.081351
114.833820,-21.474380,4.081660
114.843560,-21.481410,4.082422
114.788420,-21.507540,4.084457
114.832800,-21.465260,4.084759
114.836520,-21.473690,4.084792
114.780400,-21.509630,4.084911
114.832150,-21.469070,4.084926
114.830330,-21.484510,4.085087
114.836770,-21.476780,4.085546
114.790450,-21.506510,4.085685
114.829730,-21.477580,4.085696
114.836520,-21.475210,4.085862
114.794950,-21.505700,4.086354
114.835740,-21.473970,4.086518
114.830700,-21.484160,4.086532
114.794060,-21.505730,4.086903
114.827500,-21.470320,4.087814
114.799700,-21.504490,4.088044
114.789510,-21.506850,4.088172
114.825170,-21.481150,4.089306
114.823450,-21.481900,4.089698
114.799920,-21.504280,4.090450
114.833040,-21.481030,4.090907
114.832910,-21.481250,4.091255
114.834250,-21.475620,4.091342
114.829020,-21.484680,4.091362
114.792730,-21.505470,4.091446
114.833950,-21.479210,4.091539
114.834220,-21.478980,4.091740
114.835800,-21.475910,4.092463
114.818670,-21.487120,4.092530
114.819930,-21.485090,4.092720
114.833140,-21.476710,4.093164
114.818890,-21.486750,4.093174
114.784520,-21.508180,4.093361
114.818210,-21.487450,4.093461
114.820320,-21.483370,4.093768
114.821320,-21.484690,4.093825
114.822820,-21.483660,4.093832
114.821570,-21.484410,4.093862
114.835560,-21.476200,4.093947
114.818330,-21.485660,4.094141
114.833330,-21.467510,4.094441
114.819930,-21.485990,4.094575
114.819770,-21.486240,4.094820
114.821430,-21.486220,4.095216
114.831980,-21.482440,4.095405
114.835180,-21.476920,4.095710
114.817040,-21.488010,4.097111
114.795190,-21.503930,4.097200
114.797540,-21.504190,4.097696
114.833840,-21.477800,4.098260
114.796370,-21.504470,4.098269
114.798670,-21.504050,4.098530
114.795720,-21.503170,4.099343
114.816730,-21.486740,4.099507
114.784600,-21.507970,4.099799
114.831650,-21.478210,4.099928
114.823290,-21.485380,4.100111
114.826750,-21.484130,4.100277
114.824370,-21.483300,4.100381
114.824120,-21.483660,4.100459
114.823370,-21.485100,4.100773
114.824610,-21.484900,4.101329
114.795050,-21.502070,4.101347
114.828470,-21.483510,4.101521
114.815950,-21.487660,4.102513
114.830020,-21.482680,4.103085
114.799340,-21.502320,4.104275
114.797980,-21.503300,4.104295
114.827710,-21.482130,4.104498
114.832340,-21.479540,4.104652
114.799120,-21.502480,4.104765
114.825840,-21.482580,4.105011
114.831380,-21.481270,4.105699
114.796890,-21.503150,4.105973
114.798080,-21.503070,4.106007
114.790300,-21.505130,4.106452
114.814920,-21.488220,4.107604
114.815240,-21.486420,4.108504
114.798510,-21.500960,4.108815
114.814650,-21.488410,4.108854
114.785500,-21.507190,4.110502
114.797300,-21.501960,4.110945
114.813990,-21.488970,4.111755
114.813850,-21.489220,4.111852
114.803560,-21.496620,4.112154
114.781600,-21.508380,4.113038
114.796480,-21.501340,4.113119
114.812900,-21.489200,4.113588
114.796630,-21.501090,4.114564
114.783650,-21.507660,4.115490
114.802930,-21.495680,4.115649
114.797670,-21.499900,4.116340
114.797960,-21.499630,4.117901
114.804200,-21.496280,4.118105
114.804360,-21.496160,4.119988
114.796000,-21.500050,4.122694
114.779600,-21.508640,4.123358
114.802410,-21.485390,4.126352
114.802630,-21.500930,4.126366
114.802350,-21.485560,4.127350
114.779800,-21.508360,4.128461
114.784060,-21.506820,4.129651
114.797090,-21.498430,4.133099
114.796850,-21.498600,4.133515
114.802320,-21.494810,4.133650
114.799430,-21.487390,4.134568
114.791950,-21.501810,4.135269
114.799240,-21.487750,4.135784
114.787210,-21.494700,4.139297
114.796730,-21.487180,4.139601
114.796960,-21.487030,4.139786
114.781000,-21.507000,4.139788
114.787210,-21.496130,4.140241
114.786490,-21.495150,4.140754
114.803830,-21.493770,4.141232
114.806280,-21.484780,4.141793
114.796670,-21.490620,4.142221
114.795260,-21.499240,4.143185
114.774940,-21.508940,4.144835
114.795450,-21.498990,4.145124
114.798090,-21.496580,4.145597
114.801650,-21.488120,4.146020
114.798280,-21.496430,4.146113
114.787550,-21.497040,4.146797
114.788430,-21.496500,4.147148
114.788220,-21.496670,4.147312
114.775190,-21.508590,4.147885
114.800630,-21.489150,4.148142
114.787570,-21.497280,4.148319
114.805050,-21.486490,4.148790
114.808760,-21.486510,4.149710
114.776550,-21.508090,4.149811
114.796480,-21.497250,4.151844
114.804180,-21.492470,4.152707
114.730440,-21.528430,4.154483
114.791020,-21.500790,4.154980
114.802040,-21.489120,4.155332
114.802280,-21.488890,4.155648
114.789060,-21.497540,4.155980
114.798290,-21.493120,4.156141
114.804040,-21.488060,4.157204
114.796580,-21.493690,4.158166
114.794730,-21.498140,4.158555
114.804660,-21.489010,4.158674
114.797330,-21.495390,4.159160
114.796320,-21.486000,4.159220
114.797470,-21.495120,4.159763
114.804480,-21.489190,4.159799
114.801740,-21.492330,4.160778
114.794050,-21.497220,4.162018
114.795620,-21.495760,4.162284
114.793660,-21.496350,4.162295
114.785850,-21.494150,4.169103
114.786590,-21.493560,4.171038
114.784630,-21.488630,4.175788
114.782920,-21.489600,4.178977
114.782740,-21.489850,4.180695
114.785960,-21.492670,4.181313
114.771520,-21.506550,4.183096
114.784830,-21.493190,4.185572
114.785300,-21.491990,4.186426
114.785440,-21.491670,4.187136
114.782600,-21.490570,4.187756
114.782890,-21.491550,4.193042
114.783840,-21.491070,4.194922
114.759770,-21.505520,4.425462
114.761350,-21.504960,4.438460
114.757760,-21.509220,4.493426
114.754840,-21.511780,4.507207
114.754690,-21.511900,4.508929
114.753370,-21.513040,4.513709
114.753180,-21.513210,4.513887
114.748890,-21.519720,4.516705
